player_name,season,height_inches,weight,forty,bench,vertical,broad_jump,cone,shuttle,bmi,size_score,speed_score,burst_score,agility_score,pos,pos_group,conf_tier,is_skill,is_blue_blood,is_sec,age_at_draft,era,draft_ovr,draft_round,is_first_round,is_drafted
Lorenzo Burns,2021,70.0,183.0,4.56,14.0,33.5,123.0,7.55,4.51,26.254897959183673,12810.0,84.64897715526934,43.75,12.059999999999999,CB,DB,Power Five,0,0,0,,2021+,,8,0,0
Eric Burrell,2021,71.0,197.0,4.73,8.0,35.5,124.0,7.21,4.26,27.47292203927792,13987.0,78.71394135366104,45.833333333333336,11.469999999999999,S,DB,Power Five,0,0,0,,2021+,,8,0,0
Wesley Burris,2021,69.0,203.0,5.3,12.0,30.0,102.0,7.51,4.74,29.974585171182525,14007.0,51.454404363941826,38.5,12.25,LS,ST,FCS/Other,0,0,0,,2021+,,8,0,0
Jake Burton,2021,77.0,303.0,5.49,22.0,26.0,100.0,8.22,4.97,35.92663180974869,23331.0,66.708818126092,34.333333333333336,13.190000000000001,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Camryn Bynum,2021,72.0,196.0,4.58,,34.0,129.0,6.99,4.1,26.579475308641975,14112.0,89.08901454012387,44.75,11.09,CB,DB,Power Five,0,0,0,23.0,2021+,125.0,4,0,1
Jalen Camp,2021,73.0,226.0,4.48,29.0,39.5,125.0,7.0,4.14,29.81384875211109,16498.0,112.20866071835299,49.916666666666664,11.14,WR,Skill,Power Five,1,0,0,,2021+,,8,0,0
Donavaughn Campbell,2021,76.0,336.0,5.62,,22.0,93.0,8.34,5.15,40.89473684210526,25536.0,67.36340183021046,29.75,13.49,OL,OL,Group of Five,0,0,0,,2021+,,8,0,0
Kyree Campbell,2021,74.0,287.0,5.46,,25.0,98.0,7.96,5.02,36.8445945945946,21238.0,64.58643623113417,33.166666666666664,12.98,DL,DL,Power Five,0,1,1,,2021+,,8,0,0
Tyson Campbell,2021,73.0,193.0,4.4,12.0,34.5,124.0,7.15,4.45,25.460499155563898,14089.0,102.98562256676453,44.833333333333336,11.600000000000001,DB,DB,Power Five,0,1,1,21.0,2021+,33.0,2,0,1
Joseph Carlson,2021,72.0,175.0,,,,,,,23.731674382716047,12600.0,,,,K,ST,FCS/Other,0,0,0,,2021+,,8,0,0
Jackson Carman,2021,76.0,317.0,,,,,,,38.58223684210527,24092.0,,,,OT,OL,Power Five,0,1,0,21.0,2021+,46.0,2,0,1
Tory Carter,2021,72.0,229.0,4.86,24.0,35.5,112.0,7.21,4.38,31.05459104938272,16488.0,82.09569823643362,44.833333333333336,11.59,FB,Skill,Power Five,1,1,1,,2021+,,8,0,0
Michael Carter,2021,67.0,201.0,4.5,16.0,34.0,119.0,6.81,3.98,31.477611940298505,13467.0,98.03383630544124,43.916666666666664,10.79,RB,Skill,Power Five,1,0,0,22.0,2021+,107.0,4,0,1
J.C. Chalk,2021,74.0,250.0,5.18,15.0,28.5,106.0,7.83,4.72,32.09459459459459,18500.0,69.44659634754403,37.333333333333336,12.55,TE,Skill,Power Five,1,1,0,,2021+,,8,0,0
Ja'Marr Chase,2021,72.0,201.0,4.34,,41.0,132.0,6.96,3.99,27.25752314814815,14472.0,113.30971182645204,52.0,10.95,WR,Skill,Power Five,1,1,1,21.0,2021+,5.0,1,1,1
Ramaud Chiaokhiao-Bowman,2021,73.0,204.0,4.78,11.0,34.5,119.0,6.78,4.2,26.91161568774629,14892.0,78.15352601305065,44.416666666666664,10.98,WR,Skill,Power Five,1,0,0,,2021+,,8,0,0
Drue Chrisman,2021,74.0,209.0,,,,,,,26.83108108108108,15466.0,,,,P,ST,FCS/Other,0,0,0,,2021+,,8,0,0
Mallory Claybourne,2021,69.0,191.0,4.57,12.0,33.0,116.0,7.37,4.32,28.202688510817055,13179.0,87.57871377426686,42.666666666666664,11.690000000000001,CB,DB,FCS/Other,0,0,0,,2021+,,8,0,0
Ben Cleveland,2021,78.0,343.0,5.05,30.0,28.0,102.0,,4.88,39.63330046022354,26754.0,105.47720261043393,36.5,4.88,OL,OL,Power Five,0,1,1,23.0,2021+,94.0,3,0,1
Riley Cole,2021,74.0,240.0,4.72,26.0,,,7.46,4.35,30.81081081081081,17760.0,96.71041409098898,,11.809999999999999,LB,LB,Group of Five,0,0,0,,2021+,,8,0,0
Nico Collins,2021,76.0,215.0,4.43,14.0,37.5,125.0,6.78,4.29,26.167763157894736,16340.0,111.6486691579471,47.916666666666664,11.07,WR,Skill,Power Five,1,1,0,22.0,2021+,89.0,3,0,1
Zaven Collins,2021,76.0,259.0,4.67,19.0,35.0,122.0,,4.36,31.523026315789476,19684.0,108.90861559244607,45.166666666666664,4.36,LB,LB,Group of Five,0,0,0,22.0,2021+,16.0,1,1,1
Nolan Cooney,2021,74.0,195.0,,,,,,,25.033783783783786,14430.0,,,,P,ST,Power Five,0,0,0,,2021+,,8,0,0
Jonathon Cooper,2021,74.0,253.0,4.69,28.0,33.0,108.0,6.99,4.31,32.479729729729726,18722.0,104.58253051970428,42.0,11.3,DE,Edge,FCS/Other,0,0,0,23.0,2021+,239.0,7,0,1
Samuel Cosmi,2021,77.0,314.0,4.87,36.0,30.0,117.0,7.35,4.39,37.23089897115871,24178.0,111.64616218565254,39.75,11.739999999999998,OL,OL,Power Five,0,1,0,22.0,2021+,51.0,2,0,1
Seth Cottengim,2021,71.0,230.0,,,28.5,,,,32.0749851219996,16330.0,,28.5,,S,DB,FCS/Other,0,0,0,,2021+,,8,0,0
Jabril Cox,2021,75.0,232.0,,,,,,,28.994844444444446,17400.0,,,,LB,LB,Power Five,0,1,1,23.0,2021+,115.0,4,0,1
Damonte Coxie,2021,74.0,198.0,4.77,4.0,30.5,122.0,6.92,4.45,25.41891891891892,14652.0,76.49299573656607,40.666666666666664,11.370000000000001,WR,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Tyler Coyle,2021,73.0,209.0,4.38,24.0,39.0,133.0,7.14,4.0,27.571214111465565,15257.0,113.57424010787531,50.083333333333336,11.14,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
Jack Crane,2021,73.0,193.0,,,,,,,25.460499155563898,14089.0,,,,K,ST,Power Five,0,0,0,,2021+,,8,0,0
Daniel Crawford,2021,73.0,245.0,4.7,14.0,32.5,113.0,7.19,4.45,32.320322762244324,17885.0,100.41640017042097,41.916666666666664,11.64,TE,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Shaun Crawford,2021,69.0,182.0,4.55,12.0,35.0,116.0,6.7,4.13,26.873766015542955,12558.0,84.928958253436,44.666666666666664,10.83,S,DB,Power Five,0,1,0,,2021+,,8,0,0
Harry Crider,2021,74.0,307.0,5.25,31.0,27.0,102.0,7.63,4.68,39.41216216216216,22718.0,80.82229112355449,35.5,12.309999999999999,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Jake Curhan,2021,77.0,316.0,5.45,15.0,24.0,102.0,8.07,4.84,37.46803845505144,24332.0,71.63595734291268,32.5,12.91,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
David Curry,2021,73.0,227.0,,,,,,,29.945768436854944,16571.0,,,,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
Drew Dalman,2021,75.0,299.0,5.11,33.0,33.0,109.0,7.33,4.52,37.36835555555555,22425.0,87.70363293357053,42.083333333333336,11.85,C,OL,Power Five,0,0,0,22.0,2021+,114.0,4,0,1
DJ Daniel,2021,71.0,195.0,4.62,11.0,31.0,119.0,7.02,4.12,27.19400912517358,13845.0,85.6045216474802,40.916666666666664,11.14,DB,DB,Power Five,0,1,1,,2021+,,8,0,0
Frank Darby,2021,72.0,201.0,4.56,19.0,34.5,117.0,7.05,4.25,27.25752314814815,14472.0,92.97510605578763,44.25,11.3,WR,Skill,FCS/Other,1,0,0,23.0,2021+,187.0,6,0,1
Jaelon Darden,2021,67.0,174.0,4.47,,35.5,122.0,6.66,3.98,27.249276008019606,11658.0,87.16640834198965,45.666666666666664,10.64,WR,Skill,Group of Five,1,0,0,22.0,2021+,129.0,4,0,1
Corey Dauphine,2021,71.0,198.0,4.71,14.0,30.0,117.0,7.4,4.53,27.612378496330095,14058.0,80.46584149600912,39.75,11.93,RB,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Zach Davidson,2021,78.0,245.0,4.58,17.0,37.5,117.0,6.95,4.19,28.3095003287311,19110.0,111.36126817515485,47.25,11.14,TE,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Jamin Davis,2021,75.0,234.0,4.47,,42.0,132.0,,,29.244799999999998,17550.0,117.22379052888265,53.0,,LB,LB,Power Five,0,0,1,22.0,2021+,19.0,1,1,1
Shawn Davis,2021,70.0,202.0,,17.0,39.5,128.0,,,28.980816326530615,14140.0,,50.166666666666664,,DB,DB,Power Five,0,1,1,23.0,2021+,165.0,5,0,1
Wyatt Davis,2021,75.0,315.0,,25.0,,,,,39.368,23625.0,,,,OL,OL,FCS/Other,0,0,0,22.0,2021+,86.0,3,0,1
Divine Deablo,2021,75.0,226.0,4.42,19.0,34.0,126.0,7.12,4.4,28.244977777777777,16950.0,118.42662630048927,44.5,11.52,DB,DB,Power Five,0,0,0,23.0,2021+,80.0,3,0,1
Bryson Denley,2021,67.0,189.0,4.56,13.0,27.5,110.0,7.25,4.57,29.598351525952328,12663.0,87.4243534554421,36.666666666666664,11.82,RB,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Jon Dietzen,2021,76.0,312.0,5.32,19.0,27.0,106.0,7.64,4.85,37.973684210526315,23712.0,77.90010813046351,35.833333333333336,12.489999999999998,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Victor Dimukeje,2021,73.0,262.0,4.87,28.0,34.5,115.0,7.25,4.35,34.56295740288984,19126.0,93.15698883006677,44.083333333333336,11.6,DE,Edge,Power Five,0,0,0,21.0,2021+,210.0,6,0,1
Brett DioGuardi,2021,75.0,234.0,5.48,,24.5,98.0,7.88,4.95,29.244799999999998,17550.0,51.89477330490904,32.666666666666664,12.83,LS,ST,Power Five,0,1,1,,2021+,,8,0,0
Gerrid Doaks,2021,71.0,228.0,4.58,19.0,39.5,120.0,7.2,4.27,31.796072207895257,16188.0,103.6341597711645,49.5,11.469999999999999,RB,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Max Duffy,2021,72.0,196.0,,,,,,,26.579475308641975,14112.0,,,,P,ST,Power Five,0,0,1,,2021+,,8,0,0
DeVontres Dukes,2021,75.0,216.0,4.81,16.0,33.0,122.0,7.07,4.41,26.995199999999997,16200.0,80.70555739393528,43.166666666666664,11.48,WR,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Keith Duncan,2021,,176.0,,,,,,,,,,,,K,ST,Power Five,0,0,0,,2021+,,8,0,0
Isaiah Dunn,2021,71.0,189.0,4.39,13.0,35.5,127.0,6.93,4.21,26.35727038286054,13419.0,101.77326768926949,46.083333333333336,11.14,DB,DB,FCS/Other,0,0,0,,2021+,,8,0,0
Wes Dvorak,2021,71.0,198.0,4.52,,41.5,132.0,6.94,4.33,27.612378496330095,14058.0,94.87274068790359,52.5,11.27,DB,DB,Power Five,0,0,0,,2021+,,8,0,0
Brennan Eagles,2021,75.0,225.0,4.55,,36.5,125.0,6.93,4.42,28.12,16875.0,104.99459124737966,46.916666666666664,11.35,WR,Skill,Power Five,1,1,0,,2021+,,8,0,0
Adrian Ealy,2021,78.0,321.0,5.42,18.0,24.5,104.0,8.82,4.87,37.091222879684416,25038.0,74.39399512318134,33.166666666666664,13.690000000000001,OL,OL,Power Five,0,1,0,,2021+,,8,0,0
Brandin Echols,2021,70.0,179.0,4.34,13.0,42.5,136.0,6.84,4.12,25.681020408163267,12530.0,100.90765381559659,53.833333333333336,10.96,DB,DB,Power Five,0,0,1,,2021+,,8,0,0
Sam Ehlinger,2021,73.0,220.0,4.84,,36.5,114.0,7.15,4.44,29.022330643647965,16060.0,80.18095597354794,46.0,11.59,QB,QB,Power Five,1,1,0,22.0,2021+,218.0,6,0,1
Liam Eichenberg,2021,78.0,306.0,,33.0,26.5,105.0,7.53,4.58,35.357988165680474,23868.0,,35.25,12.11,OL,OL,Power Five,0,1,0,23.0,2021+,42.0,2,0,1
Milo Eifler,2021,74.0,228.0,4.58,14.0,37.5,126.0,7.15,4.35,29.27027027027027,16872.0,103.6341597711645,48.0,11.5,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
D'Wayne Eskridge,2021,68.0,190.0,4.38,,35.0,124.0,6.93,4.22,28.886245674740483,12920.0,103.24930918897756,45.333333333333336,11.149999999999999,WR,Skill,FCS/Other,1,0,0,24.0,2021+,56.0,2,0,1
Dorian Etheridge,2021,73.0,233.0,4.87,,35.0,121.0,7.25,4.47,30.73728654531807,17009.0,82.845719074067,45.083333333333336,11.719999999999999,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
Travis Etienne,2021,70.0,215.0,4.45,18.0,33.5,128.0,,,30.845918367346936,15050.0,109.65499303730637,44.166666666666664,,RB,Skill,Power Five,1,1,0,22.0,2021+,25.0,1,1,1
Chris Evans,2021,71.0,211.0,4.5,20.0,40.5,127.0,6.83,4.12,29.425312438008334,14981.0,102.91114159426917,51.083333333333336,10.95,RB,Skill,Power Five,1,1,0,23.0,2021+,202.0,6,0,1
Dillon Faamatau,2021,75.0,280.0,5.35,22.0,24.5,100.0,8.58,5.15,34.99377777777777,21000.0,68.35541099945827,32.833333333333336,13.73,DL,DL,Power Five,0,1,0,,2021+,,8,0,0
Austin Faoliu,2021,75.0,287.0,,,,,,,35.86862222222222,21525.0,,,,DT,DL,Power Five,0,0,0,,2021+,,8,0,0
Matt Farniok,2021,77.0,311.0,5.2,28.0,33.0,105.0,7.14,4.8,36.87518974531962,23947.0,85.0701130912783,41.75,11.94,OL,OL,Power Five,0,1,0,,2021+,,8,0,0
Luke Farrell,2021,77.0,251.0,4.79,22.0,36.5,118.0,7.14,4.36,29.761005228537698,19327.0,95.35899459349304,46.333333333333336,11.5,TE,Skill,FCS/Other,1,0,0,23.0,2021+,145.0,5,0,1
Simi Fehoko,2021,75.0,222.0,4.44,16.0,34.5,120.0,6.78,4.26,27.745066666666666,16650.0,114.24865332827343,44.5,11.04,WR,Skill,Power Five,1,0,0,23.0,2021+,179.0,5,0,1
Demetric Felton,2021,68.0,189.0,4.55,,,,,,28.734212802768166,12852.0,88.19545664779892,,,RB,Skill,Power Five,1,0,0,23.0,2021+,211.0,6,0,1
Parker Ferguson,2021,75.0,306.0,5.19,24.0,31.0,105.0,7.75,4.9,38.243199999999995,22950.0,84.34939865389167,39.75,12.65,OT,OL,FCS/Other,0,0,0,,2021+,,8,0,0
Justin Fields,2021,74.0,227.0,4.45,,,,,,29.14189189189189,16798.0,115.77527171845836,,,QB,QB,FCS/Other,1,0,0,22.0,2021+,11.0,1,1,1
Tony Fields,2021,72.0,222.0,4.64,17.0,34.0,114.0,7.15,4.48,30.105324074074076,15984.0,95.78798728864486,43.5,11.63,LB,LB,Power Five,0,0,0,22.0,2021+,153.0,5,0,1
Paddy Fisher,2021,75.0,240.0,4.91,20.0,31.5,110.0,7.0,4.47,29.994666666666667,18000.0,82.587680479347,40.666666666666664,11.469999999999999,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
Dez Fitzpatrick,2021,73.0,208.0,4.43,,35.0,,7.09,4.26,27.439294426721712,15184.0,108.01359620861858,35.0,11.35,WR,Skill,Power Five,1,0,0,23.0,2021+,109.0,4,0,1
Paris Ford,2021,72.0,197.0,4.85,,28.5,110.0,7.44,4.45,26.715084876543212,14184.0,71.20807860170018,37.666666666666664,11.89,DB,DB,Power Five,0,0,0,,2021+,,8,0,0
Darrick Forrest,2021,71.0,206.0,4.42,21.0,39.0,132.0,6.91,4.23,28.728030152747472,14626.0,107.94639388451677,50.0,11.14,S,DB,Group of Five,0,0,0,22.0,2021+,163.0,5,0,1
Stone Forsythe,2021,80.0,307.0,5.14,25.0,27.5,103.0,7.47,4.65,33.72203125,24560.0,87.96621288525738,36.083333333333336,12.120000000000001,OL,OL,Power Five,0,1,1,23.0,2021+,208.0,6,0,1
Feleipe Franks,2021,78.0,234.0,4.61,,32.5,117.0,7.16,4.22,27.03846153846154,18252.0,103.6196572758487,42.25,11.379999999999999,QB,QB,Power Five,1,0,1,,2021+,,8,0,0
Pat Freiermuth,2021,77.0,251.0,,26.0,,,,,29.761005228537698,19327.0,,,,TE,Skill,FCS/Other,1,0,0,22.0,2021+,55.0,2,0,1
Will Fries,2021,78.0,309.0,5.37,24.0,31.0,115.0,7.77,4.53,35.70463510848126,24102.0,74.31754115285597,40.583333333333336,12.3,OL,OL,FCS/Other,0,0,0,23.0,2021+,248.0,7,0,1
Jake Funk,2021,70.0,204.0,4.49,22.0,38.0,122.0,6.71,4.12,29.267755102040816,14280.0,100.38638127398183,48.166666666666664,10.83,RB,Skill,Power Five,1,0,0,23.0,2021+,233.0,7,0,1
Kenneth Gainwell,2021,,201.0,4.42,21.0,,,,,,,105.32633578052365,,,RB,Skill,Group of Five,1,0,0,22.0,2021+,150.0,5,0,1
Bailey Gaither,2021,72.0,188.0,4.45,9.0,31.0,121.0,7.07,4.39,25.494598765432098,13536.0,95.88436600471441,41.083333333333336,11.46,WR,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Blake Gallagher,2021,71.0,228.0,4.83,27.0,31.5,107.0,7.23,4.4,31.796072207895257,16188.0,83.78693805256783,40.416666666666664,11.63,LB,LB,Power Five,0,0,0,,2021+,,8,0,0
Mark Gilbert,2021,72.0,186.0,4.47,13.0,36.0,130.0,7.05,4.37,25.22337962962963,13392.0,93.17788477936826,46.833333333333336,11.42,CB,DB,Power Five,0,0,0,,2021+,,8,0,0
Chauncey Golston,2021,76.0,269.0,4.79,,36.0,119.0,7.52,4.65,32.74013157894737,20444.0,102.19748822967978,45.916666666666664,12.17,DL,DL,Power Five,0,0,0,23.0,2021+,84.0,3,0,1
Tay Gowan,2021,72.0,186.0,4.44,13.0,35.5,118.0,6.88,4.25,25.22337962962963,13392.0,95.72184468044532,45.333333333333336,11.129999999999999,DB,DB,FCS/Other,0,0,0,23.0,2021+,223.0,6,0,1
Ta'Quon Graham,2021,75.0,292.0,4.89,32.0,32.5,113.0,7.31,4.68,36.49351111111111,21900.0,102.13566257907806,41.916666666666664,11.989999999999998,DL,DL,Power Five,0,1,0,22.0,2021+,148.0,5,0,1
Richie Grant,2021,71.0,197.0,4.49,12.0,34.5,129.0,6.78,4.27,27.47292203927792,13987.0,96.94175054399226,45.25,11.05,DB,DB,FCS/Other,0,0,0,23.0,2021+,40.0,2,0,1
Noah Gray,2021,75.0,240.0,4.55,15.0,35.0,115.0,6.83,4.37,29.994666666666667,18000.0,111.99423066387163,44.583333333333336,11.2,TE,Skill,Power Five,1,0,0,22.0,2021+,162.0,5,0,1
Kendrick Green,2021,73.0,305.0,4.89,25.0,35.5,119.0,7.79,4.67,40.23550384687559,22265.0,106.68279824184523,45.416666666666664,12.46,OL,OL,Power Five,0,0,0,22.0,2021+,87.0,3,0,1
Trevon Grimes,2021,76.0,220.0,4.49,15.0,35.0,118.0,6.98,4.28,26.77631578947368,16720.0,108.25982294252942,44.833333333333336,11.260000000000002,WR,Skill,Power Five,1,1,1,,2021+,,8,0,0
Garrett Groshek,2021,71.0,217.0,4.64,17.0,33.5,115.0,7.08,4.32,30.262051180321365,15407.0,93.63060018754925,43.083333333333336,11.4,RB,Skill,Power Five,1,0,0,,2021+,,8,0,0
Robert Hainsey,2021,76.0,306.0,5.2,32.0,27.5,104.0,7.58,4.63,37.24342105263158,23256.0,83.70242638563074,36.166666666666664,12.21,OL,OL,Power Five,0,1,0,23.0,2021+,95.0,3,0,1
Darren Hall,2021,71.0,188.0,4.47,16.0,38.5,132.0,7.07,4.28,26.217813925808372,13348.0,94.17979751893135,49.5,11.350000000000001,CB,DB,FCS/Other,0,0,0,21.0,2021+,108.0,4,0,1
Damar Hamlin,2021,72.0,200.0,4.6,18.0,35.0,118.0,6.93,4.4,27.12191358024691,14400.0,89.33644462391146,44.833333333333336,11.33,DB,DB,Power Five,0,0,0,23.0,2021+,212.0,6,0,1
Mike Hampton,2021,71.0,186.0,,22.0,,,,,25.938901011704026,13206.0,,,,DB,DB,FCS/Other,0,0,0,,2021+,,8,0,0
Noah Hannon,2021,72.0,238.0,5.15,15.0,29.5,108.0,7.37,4.68,32.27507716049383,17136.0,67.66717356925885,38.5,12.05,OL,OL,FCS/Other,0,0,0,,2021+,,8,0,0
Adrian Hardy,2021,73.0,205.0,4.61,12.0,37.5,124.0,6.96,4.5,27.043535372490147,14965.0,90.77790487841446,47.833333333333336,11.46,WR,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Bryce Hargrove,2021,75.0,310.0,5.46,26.0,27.0,97.0,8.06,5.03,38.74311111111111,23250.0,69.76235272352471,35.083333333333336,13.09,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Darius Harper,2021,78.0,300.0,5.05,16.0,30.5,105.0,7.7,4.54,34.6646942800789,23400.0,92.25411307035037,39.25,12.24,OL,OL,Group of Five,0,0,0,,2021+,,8,0,0
Scooter Harrington,2021,76.0,250.0,5.19,,29.0,105.0,7.2,4.53,30.42763157894737,19000.0,68.91290739697031,37.75,11.73,TE,Skill,Power Five,1,0,0,,2021+,,8,0,0
Jacob Harris,2021,77.0,219.0,4.39,15.0,40.5,133.0,6.54,4.31,25.966773486254006,16863.0,117.92775462407417,51.583333333333336,10.85,WR,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Jaylen Harris,2021,68.0,170.0,4.77,8.0,30.5,109.0,7.37,4.5,25.84558823529412,11560.0,65.67580442028401,39.583333333333336,11.870000000000001,WR,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Pressley Harvin,2021,71.0,263.0,,14.0,,,,,36.67704820472128,18673.0,,,,P,ST,Power Five,0,0,0,,2021+,,8,0,0
Blake Haubeil,2021,75.0,233.0,,,,,,,29.119822222222222,17475.0,,,,K,ST,FCS/Other,0,0,0,,2021+,,8,0,0
Jake Hausmann,2021,76.0,242.0,4.98,16.0,29.5,112.0,7.65,4.44,29.453947368421055,18392.0,78.69153022152989,38.833333333333336,12.09,TE,Skill,FCS/Other,1,0,0,,2021+,,8,0,0
Javian Hawkins,2021,68.0,183.0,4.46,,36.0,116.0,6.98,4.23,27.82201557093426,12444.0,92.49998249374649,45.666666666666664,11.21,RB,Skill,Power Five,1,0,0,,2021+,,8,0,0
Daelin Hayes,2021,75.0,253.0,4.71,26.0,32.5,119.0,7.17,4.29,31.61937777777778,18975.0,102.81746413378943,42.416666666666664,11.46,DL,DL,Power Five,0,1,0,23.0,2021+,171.0,5,0,1
Jack Heflin,2021,,304.0,5.3,,29.0,104.0,7.61,,,,77.05487155979466,37.666666666666664,7.61,DL,DL,Power Five,0,0,0,,2021+,,8,0,0
Brett Heggie,2021,76.0,310.0,5.5,21.0,26.0,105.0,7.66,4.69,37.73026315789474,23560.0,67.75493477221501,34.75,12.350000000000001,OL,OL,Power Five,0,1,1,,2021+,,8,0,0
Justin Henderson,2021,67.0,220.0,4.65,26.0,32.0,118.0,7.22,4.59,34.45310759634663,14740.0,94.11110331753534,41.833333333333336,11.809999999999999,RB,Skill,Group of Five,1,0,0,,2021+,,8,0,0
Khalil Herbert,2021,68.0,210.0,4.46,22.0,33.0,115.0,6.96,4.31,31.926903114186853,14280.0,106.14752089446318,42.583333333333336,11.27,RB,Skill,Power Five,1,0,0,23.0,2021+,217.0,6,0,1
Grant Hermanns,2021,79.0,300.0,,29.0,27.0,107.0,7.76,4.81,33.79266143246275,23700.0,,35.916666666666664,12.57,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Malik Herring,2021,75.0,283.0,,,,,,,35.36871111111111,21225.0,,,,DL,DL,Power Five,0,1,1,,2021+,,8,0,0
Kylin Hill,2021,70.0,214.0,4.51,22.0,36.0,122.0,7.13,4.35,30.70244897959184,14980.0,103.45169279930268,46.166666666666664,11.48,RB,Skill,FCS/Other,1,0,0,23.0,2021+,256.0,7,0,1
Trey Hill,2021,75.0,319.0,5.5,,,,,,39.867911111111106,23925.0,69.72201352366642,,,OL,OL,Power Five,0,1,1,21.0,2021+,190.0,6,0,1
Justin Hilliard,2021,72.0,229.0,4.81,27.0,34.5,114.0,7.2,4.34,31.05459104938272,16488.0,85.56283631116287,44.0,11.54,LB,LB,FCS/Other,0,0,0,,2021+,,8,0,0
Nate Hobbs,2021,71.0,196.0,4.48,17.0,40.5,135.0,6.85,4.17,27.333465582225745,13916.0,97.31370575573976,51.75,11.02,DB,DB,Power Five,0,0,0,,2021+,,8,0,0
Darius Hodge,2021,72.0,248.0,4.73,26.0,38.5,127.0,7.16,4.67,33.63117283950617,17856.0,99.09166221171543,49.083333333333336,11.83,DL,DL,Group of Five,0,0,0,,2021+,,8,0,0
Jevon Holland,2021,72.0,207.0,4.48,19.0,35.5,126.0,,4.14,28.071180555555554,14904.0,102.77518924203127,46.0,4.14,S,DB,Power Five,0,0,0,21.0,2021+,36.0,2,0,1
Jaycee Horn,2021,72.0,205.0,4.39,19.0,41.5,133.0,,,27.79996141975309,14760.0,110.38899405449865,52.583333333333336,,DB,DB,Power Five,0,0,1,21.0,2021+,8.0,1,1,1
Phil Hoskins,2021,76.0,313.0,5.23,20.0,30.5,103.0,7.87,4.85,38.09539473684211,23788.0,83.66957784185071,39.083333333333336,12.719999999999999,DT,DL,Power Five,0,0,1,,2021+,,8,0,0
Chuba Hubbard,2021,72.0,210.0,4.48,20.0,36.0,120.0,7.24,4.26,28.47800925925926,15120.0,104.2646847382926,46.0,11.5,RB,Skill,FCS/Other,1,0,0,22.0,2021+,126.0,4,0,1
Wyatt Hubert,2021,74.0,258.0,4.93,,32.5,110.0,7.03,4.28,33.12162162162162,19092.0,87.34982203951006,41.666666666666664,11.31,DE,Edge,FCS/Other,0,0,0,23.0,2021+,235.0,7,0,1
James Hudson,2021,76.0,313.0,5.27,22.0,28.5,98.0,8.05,4.79,38.09539473684211,23788.0,81.15810022225884,36.666666666666664,12.84,OL,OL,Group of Five,0,0,0,22.0,2021+,110.0,4,0,1
Justin Hughes,2021,72.0,227.0,5.02,24.0,28.5,104.0,7.37,4.84,30.783371913580247,16344.0,71.4892900675138,37.166666666666664,12.21,LB,LB,FCS/Other,0,0,0,,2021+,,8,0,0
Creed Humphrey,2021,76.0,302.0,5.11,29.0,33.0,112.0,7.5,4.49,36.756578947368425,22952.0,88.58360249477693,42.333333333333336,11.99,OL,OL,Power Five,0,1,0,22.0,2021+,63.0,2,0,1
Sadarius Hutcherson,2021,,321.0,4.95,36.0,,,,,,,106.93361093598544,,,OL,OL,Power Five,0,0,1,,2021+,,8,0,0
Josh Imatorbhebhe,2021,72.0,218.0,4.53,24.0,46.5,134.0,7.1,4.38,29.562885802469136,15696.0,103.5365480218929,57.666666666666664,11.48,WR,Skill,Power Five,1,0,0,,2021+,,8,0,0
Alaric Jackson,2021,78.0,321.0,5.2,,25.0,103.0,7.7,,37.091222879684416,25038.0,87.80548650257343,33.583333333333336,7.7,OL,OL,Power Five,0,0,0,,2021+,,8,0,0
Deon Jackson,2021,71.0,218.0,4.41,18.0,36.0,123.0,7.15,4.37,30.401507637373538,15478.0,115.27420384551078,46.25,11.52,RB,Skill,Power Five,1,0,0,,2021+,,8,0,0
Drake Jackson,2021,73.0,293.0,,,31.0,,,,38.652467629949335,21389.0,,31.0,,C,OL,Power Five,0,0,1,,2021+,,8,0,0
Tarron Jackson,2021,74.0,254.0,4.68,25.0,29.0,118.0,7.45,4.51,32.608108108108105,18796.0,105.89618144626755,38.833333333333336,11.96,DE,Edge,FCS/Other,0,0,0,23.0,2021+,191.0,6,0,1
